,Unnamed: 0,user_name,user_location,user_description,user_verified,date,text,original,hashtags,source,Subjectivity,Polarity,analysis,label,Topic modelling LDA,Topic modeling lDA Tuning
2482,2482,Muskan Narang,"Punjab, India",A Geek in her 20's trying to make it Big❤️,False,2022-06-15 23:16:58,mobil got stolen yesterday kashmer gate metro station around oneplus cover found im pay valu phone kind get touch delhimetro delhi delhipolic dcpseastdelhi arvindkejriw httpstcoysrusnu,"My mobile got stolen yesterday at Kashmere Gate metro station at around 5:45. It was Oneplus 7T and had below cover. If found I'm willing to pay more than the value of the phone. Kindly get in touch.
#delhimetro #Delhi @DelhiPolice @DCPSEastDelhi @ArvindKejriwal https://t.co/Y7S5RU4SnU",,Twitter for Android,0.9,0.6,positive,2,"0.071*""metro"" + 0.057*""station"" + 0.053*""http"" + 0.025*""action"" + 0.021*""take""","0.019*""aarnavg"" + 0.019*""line"" + 0.016*""metro"" + 0.016*""video"" + 0.016*""mask"""
2483,2483,FF,Nederland,Hazmat officer Tweets geheel op persoonlijke titel !,False,2022-06-15 20:10:29,rt vosatvoffici india massiv fire erickshaw park lot next delhi jamia nagar metro station fire tender,RT @vosatvofficial: #India: Massive #fire at the e-rickshaw parking lot next to Delhi's Jamia Nagar metro station. 11 fire tenders at the s…,"['India', 'fire']",Twitter for iPhone,0.0,0.0,neutral,1,"0.071*""metro"" + 0.057*""station"" + 0.053*""http"" + 0.025*""action"" + 0.021*""take""","0.019*""aarnavg"" + 0.019*""line"" + 0.016*""metro"" + 0.016*""video"" + 0.016*""mask"""
2484,2484,Muskan Narang,"Punjab, India",A Geek in her 20's trying to make it Big❤️,False,2022-06-15 19:24:24,phone got stolen today kashmer gate metro station around oneplus cover found im pay valu phone kind get touch delhimetro delhi delhipolic dcpseastdelhi httpstcovhzlhdwhi,"My phone got stolen today at Kashmere Gate metro station at around 5:45. It was Oneplus 7T and had below cover. If found I'm willing to pay more than the value of the phone. Kindly get in touch.
#delhimetro #Delhi @DelhiPolice @DCPSEastDelhi https://t.co/VHz0LHdWhi",,Twitter for Android,0.9,0.6,positive,2,"0.071*""metro"" + 0.057*""station"" + 0.053*""http"" + 0.025*""action"" + 0.021*""take""","0.019*""aarnavg"" + 0.019*""line"" + 0.016*""metro"" + 0.016*""video"" + 0.016*""mask"""
2485,2485,Updesh Gupta,,,False,2022-06-15 16:51:09,rt officialdmrc spot differ tell u comment section delhimetro httpstcozgdsrrvpj,"RT @OfficialDMRC: Spot the difference and tell us in the comment section below.

#DelhiMetro https://t.co/zgd3srrVpj",['DelhiMetro'],Twitter for Android,0.0,0.0,neutral,1,"0.059*""http"" + 0.054*""delhimetro"" + 0.044*""dmrc"" + 0.030*""line"" + 0.026*""tell""","0.036*""http"" + 0.033*""dmrc"" + 0.017*""station"" + 0.017*""updat"" + 0.016*""metro"""
2486,2486,Richa Vriksh,"UP/Delhi(NCR), India",Sr.Producer @ News24 with past experience in Non-fiction TV shows/Content for Brands & Political Campaigns.Agnostic Humanist & Anti-Extremist are personal views,False,2022-06-15 15:53:07,papa ye barf waali gaadi haijust heard littl girl exclaim delight enter delhimetro train officialdmrc toohottohandl toohot metro summer heatwav hotweath,"""Papa, ye to barf waali gaadi hai""-just heard a little girl exclaim in delight after entering the #delhimetro train! @OfficialDMRC ❤
😃  #TooHotToHandle #toohot #Metro  #Summer #Heatwave #hotweather",['delhimetro'],Twitter for Android,0.0,0.0,neutral,1,"0.043*""http"" + 0.033*""delhimetro"" + 0.032*""metro"" + 0.031*""line"" + 0.021*""train""","0.025*""miss"" + 0.023*""work"" + 0.023*""metro"" + 0.020*""station"" + 0.019*""gate"""
2487,2487,Bobby Roy,"New Delhi, India","📷 𝐏𝐡𝐨𝐭𝐨𝐠𝐫𝐚𝐩𝐡𝐞𝐫
📽️ 𝐘𝐨𝐮𝐓𝐮𝐛𝐞𝐫
✍️  𝐖𝐫𝐢𝐭𝐞𝐫
☕ Coffee Lover
https://t.co/da1ppzMwJu",False,2022-06-15 13:02:38,delhimetro jhandewalan delhi photo photograph madebygoogl httpstcoqevimjv,"From the #DelhiMetro. 

#Jhandewalan #delhi #photo #photographer @madebygoogle https://t.co/qe4vImJV56","['DelhiMetro', 'Jhandewalan', 'delhi', 'photo', 'photographer']",Twitter for Android,0.0,0.0,neutral,1,"0.043*""http"" + 0.033*""delhimetro"" + 0.032*""metro"" + 0.031*""line"" + 0.021*""train""","0.025*""miss"" + 0.023*""work"" + 0.023*""metro"" + 0.020*""station"" + 0.019*""gate"""
2488,2488,Rail Analysis India,"New Delhi, India","Twitter handle of #RailAnalysis India, The Platform for #News & Views About #Railway & #Metro projects in India. (P.S: Retweets do not mean endorsements)",False,2022-06-15 09:59:37,delhi metro updat tender invit modif various build viaduct station gurudronacharya huda citi centr metro station read morehttpstcotnakyonpq officialdmrc delhimetro infrastructur metro station tender dmrc viaduct httpstcokxqshbv,"Delhi Metro Update: Tender invited for modification of various buildings, viaduct and stations from Gurudronacharya to Huda City Centre metro stations 

Read more...https://t.co/tnakYO9nPq

@OfficialDMRC 

#delhimetro #infrastructure #metro #stations #tender #DMRC #viaduct https://t.co/K6X5Q7ShBv",,Twitter Web App,0.5,0.0,neutral,1,"0.064*""metro"" + 0.048*""delhi"" + 0.044*""station"" + 0.024*""polio"" + 0.023*""puls""","0.036*""metro"" + 0.034*""station"" + 0.031*""gate"" + 0.028*""close"" + 0.026*""card"""
2489,2489,Metro Rail News,New Delhi,"Connect to get latest project news, jobs, tenders, events and business updates from urban transport, #metro, #railways, #MRTS & allied industries in India.",False,2022-06-15 09:57:21,delhi metro updat qualiti buildcon emerg lowest bidder delhi metro phase depot expans work read httpstcoxxmsbzh contract delhimetro delhi phaseiv project depot dmrc metrorailnew,"[Delhi Metro Update]

Quality Buildcon emerges as the lowest bidder for Delhi Metro phase-4's depot expansion work
Read here: https://t.co/xXm83sB8zH

#contract #DelhiMetro #Delhi #Phase-IV #Project #depot #DMRC #MetroRailNews",,TweetDeck,0.0,0.0,neutral,1,"0.107*""gate"" + 0.075*""station"" + 0.070*""metro"" + 0.051*""close"" + 0.046*""secur""","0.023*""line"" + 0.019*""vihar"" + 0.019*""kindli"" + 0.018*""guy"" + 0.017*""long"""
2490,2490,cheapest hotel deals,the world,Find the #cheapest #hotel #deals in the #world,False,2022-06-15 08:51:01,rt dhruvshetti go abroad overr india delhi westdelhi rajourigarden itali bypol heatwav summer delhimetro,"RT @DhruvShetty95: Going abroad is overrated..
#India 
#Delhi 
#westdelhi 
#rajourigarden
#Italy 
#bypolls 
#Heatwave 
#summer 
#delhimetro…","['India', 'Delhi', 'westdelhi', 'rajourigarden', 'Italy', 'bypolls', 'Heatwave', 'summer', 'delhimetro']",Bot Libre!,0.0,0.0,neutral,1,"0.064*""metro"" + 0.048*""delhi"" + 0.044*""station"" + 0.024*""polio"" + 0.023*""puls""","0.036*""metro"" + 0.034*""station"" + 0.031*""gate"" + 0.028*""close"" + 0.026*""card"""
2491,2491,Dhruv Shetty,"New Delhi, India","Apparent Member of the 'Tukde' Tukde Gang. 
 Professional Actor. 
Automotive Addict.",False,2022-06-15 08:45:45,go abroad overr india delhi westdelhi rajourigarden itali bypol heatwav summer delhimetro httpstcoddsdvavsd,"Going abroad is overrated..
#India 
#Delhi 
#westdelhi 
#rajourigarden
#Italy 
#bypolls 
#Heatwave 
#summer 
#delhimetro https://t.co/D2dSDVaVsd","['India', 'Delhi', 'westdelhi', 'rajourigarden', 'Italy', 'bypolls', 'Heatwave', 'summer']",Twitter for Android,0.0,0.0,neutral,1,"0.077*""http"" + 0.048*""card"" + 0.047*""delhimetro"" + 0.043*""bird"" + 0.037*""metro""","0.059*""gate"" + 0.053*""secur"" + 0.031*""reason"" + 0.030*""metro"" + 0.029*""updat"""
2492,2492,"#SunilKapoor 4 #Free #Hospital,#Treatment 🚑",Hospital ⛑️💉💊🚑/🕗pm➡️🥃,"DM 4 🚑 #Free #Hospital,#Treatment.
LIFE LIVED FOR OTHERS IS A LIFE WORTH LIVING.

Soon to be                                   followed by #PM #NarendraModi ji",False,2022-06-15 07:22:45,rt sunilkapoor delhi report new covid case last hour hv seen mani peopl officialdmrc without mask check,"RT @sunilkapoor8: Delhi reports 1118 new #COVID19 cases in last 24 hours.

Hv seen many people in @OfficialDMRC without #Masks. No checking…","['COVID19', 'Masks']",Twitter for Android,0.2606060606060606,0.06818181818181818,positive,2,"0.057*""metro"" + 0.050*""line"" + 0.041*""delhi"" + 0.024*""peopl"" + 0.023*""hour""","0.021*""http"" + 0.021*""delhi"" + 0.019*""metro"" + 0.017*""inconveni"" + 0.016*""caus"""
2493,2493,BJP EastDelhi,,100% FollowBack 🙏,False,2022-06-15 06:41:58,rt sunilkapoor delhi report new covid case last hour hv seen mani peopl officialdmrc without mask check,"RT @sunilkapoor8: Delhi reports 1118 new #COVID19 cases in last 24 hours.

Hv seen many people in @OfficialDMRC without #Masks. No checking…","['COVID19', 'Masks']",Twitter for Android,0.2606060606060606,0.06818181818181818,positive,2,"0.057*""metro"" + 0.050*""line"" + 0.041*""delhi"" + 0.024*""peopl"" + 0.023*""hour""","0.021*""http"" + 0.021*""delhi"" + 0.019*""metro"" + 0.017*""inconveni"" + 0.016*""caus"""
2494,2494,Bhavish Kumar,,,False,2022-06-15 06:40:21,rt sunilkapoor delhi report new covid case last hour hv seen mani peopl officialdmrc without mask check,"RT @sunilkapoor8: Delhi reports 1118 new #COVID19 cases in last 24 hours.

Hv seen many people in @OfficialDMRC without #Masks. No checking…","['COVID19', 'Masks']",Twitter for Android,0.2606060606060606,0.06818181818181818,positive,2,"0.057*""metro"" + 0.050*""line"" + 0.041*""delhi"" + 0.024*""peopl"" + 0.023*""hour""","0.021*""http"" + 0.021*""delhi"" + 0.019*""metro"" + 0.017*""inconveni"" + 0.016*""caus"""
2495,2495,Richa Vriksh,"UP/Delhi(NCR), India",Sr.Producer @ News24 with past experience in Non-fiction TV shows/Content for Brands & Political Campaigns.Agnostic Humanist & Anti-Extremist are personal views,False,2022-06-15 06:03:02,officialdmrc papa ye barf waali gaadi haijust heard littl girl exclaim delight enter delhimetro,"@OfficialDMRC ""Papa, ye to barf waali gaadi hai""-just heard a little girl exclaim in delight after entering the #delhimetro! 😃",['delhimetro'],Twitter for Android,0.0,0.0,neutral,1,"0.043*""http"" + 0.033*""delhimetro"" + 0.032*""metro"" + 0.031*""line"" + 0.021*""train""","0.025*""miss"" + 0.023*""work"" + 0.023*""metro"" + 0.020*""station"" + 0.019*""gate"""
2496,2496,Nitesh,,Broad minded ex aapian kejriwal ko fansi do Kejriwal ko fansi do Kejriwal ko fansi do Kejriwal ko fansi do Kejriwal ko fansi do Kejriwal ko fansi do,False,2022-06-15 05:59:48,rt officialdmrc spot differ tell u comment section delhimetro httpstcozgdsrrvpj,"RT @OfficialDMRC: Spot the difference and tell us in the comment section below.

#DelhiMetro https://t.co/zgd3srrVpj",['DelhiMetro'],Twitter for Android,0.0,0.0,neutral,1,"0.059*""http"" + 0.054*""delhimetro"" + 0.044*""dmrc"" + 0.030*""line"" + 0.026*""tell""","0.036*""http"" + 0.033*""dmrc"" + 0.017*""station"" + 0.017*""updat"" + 0.016*""metro"""
2497,2497,Anju,,CRM exicutive and property dealer,False,2022-06-15 05:43:39,rt honestbrokerin accord vastu shastra southwestfac hous joint plan orient deem insuffici read com,"RT @HonestBroker_in: According to Vastu Shastra, a southwest-facing house is a joint planning orientation deemed insufficient. Read the com…",,Twitter Web App,0.0,0.0,neutral,1,"0.043*""http"" + 0.033*""delhimetro"" + 0.032*""metro"" + 0.031*""line"" + 0.021*""train""","0.025*""miss"" + 0.023*""work"" + 0.023*""metro"" + 0.020*""station"" + 0.019*""gate"""
2498,2498,Gaurav Sharma,,,False,2022-06-15 03:37:25,dmrc arvindkejriw delhimetroofficialdmrc kind arrang sunsh water dispens cant replac bag check machin shahdara metro station long line morn peak hour daili affair sinc last week,"#dmrc #ArvindKejriwal #delhimetro@officialDMRC

Kindly arrange sunsheds and water dispensers if you cant replace bag checking machines @ Shahdara Metro Station

Long lines in morning peak hours are a daily affair now since last week.","['dmrc', 'ArvindKejriwal', 'delhimetro']",Twitter Web App,0.45555555555555555,0.18333333333333332,positive,2,"0.064*""metro"" + 0.048*""delhi"" + 0.044*""station"" + 0.024*""polio"" + 0.023*""puls""","0.036*""metro"" + 0.034*""station"" + 0.031*""gate"" + 0.028*""close"" + 0.026*""card"""
2499,2499,kanhaiya lal,,Helping everybody,False,2022-06-15 03:21:21,rt sunilkapoor delhi report new covid case last hour hv seen mani peopl officialdmrc without mask check,"RT @sunilkapoor8: Delhi reports 1118 new #COVID19 cases in last 24 hours.

Hv seen many people in @OfficialDMRC without #Masks. No checking…","['COVID19', 'Masks']",Twitter for Android,0.2606060606060606,0.06818181818181818,positive,2,"0.057*""metro"" + 0.050*""line"" + 0.041*""delhi"" + 0.024*""peopl"" + 0.023*""hour""","0.021*""http"" + 0.021*""delhi"" + 0.019*""metro"" + 0.017*""inconveni"" + 0.016*""caus"""
2500,2500,Jammu Bot 🤖,,"Hello, I am Jammu Bot 🤖 
Re-Tweets are not endorsements.
Use #Jammu for a Retweet!
To add more Hashtags message my Master - @indexerrorr

Jai Hind!",False,2022-06-15 03:08:56,rt karann best metro india gurgaon delhi delhimetro rapidmetro noida pune mumbai bombay kashmir jammu chandigarh p,"RT @Karan91N: Best metro of India 🇮🇳👍👌

#gurgaon #delhi #delhimetro #rapidmetro #noida #pune #mumbai #bombay #kashmir #jammu #Chandigarh #p…","['gurgaon', 'delhi', 'delhimetro', 'rapidmetro', 'noida', 'pune', 'mumbai', 'bombay', 'kashmir', 'jammu', 'Chandigarh']",Jammu Bot,0.3,1.0,positive,2,"0.107*""gate"" + 0.075*""station"" + 0.070*""metro"" + 0.051*""close"" + 0.046*""secur""","0.023*""line"" + 0.019*""vihar"" + 0.019*""kindli"" + 0.018*""guy"" + 0.017*""long"""
2501,2501,Ashu,,,False,2022-06-15 02:52:24,officialdmrc purvasimi like delhimetro,@OfficialDMRC @purva_simi That’s like my #DelhiMetro 👍 👌,['DelhiMetro'],Twitter for iPhone,0.0,0.0,neutral,1,"0.043*""http"" + 0.033*""delhimetro"" + 0.032*""metro"" + 0.031*""line"" + 0.021*""train""","0.025*""miss"" + 0.023*""work"" + 0.023*""metro"" + 0.020*""station"" + 0.019*""gate"""
2502,2502,Karan N,GURGAON,"Proud to be an Indian. #JaiHind !!!!!🇮🇳 
#india #gurgaon #gurudwara #delhi  #travel #waheguru #sapiosexual
YouTube and Instagram:Love Kashmir Love India",False,2022-06-15 02:45:35,rt karann best metro india gurgaon delhi delhimetro rapidmetro noida pune mumbai bombay kashmir jammu chandigarh p,"RT @Karan91N: Best metro of India 🇮🇳👍👌

#gurgaon #delhi #delhimetro #rapidmetro #noida #pune #mumbai #bombay #kashmir #jammu #Chandigarh #p…","['gurgaon', 'delhi', 'delhimetro', 'rapidmetro', 'noida', 'pune', 'mumbai', 'bombay', 'kashmir', 'jammu', 'Chandigarh']",Twitter Web App,0.3,1.0,positive,2,"0.107*""gate"" + 0.075*""station"" + 0.070*""metro"" + 0.051*""close"" + 0.046*""secur""","0.023*""line"" + 0.019*""vihar"" + 0.019*""kindli"" + 0.018*""guy"" + 0.017*""long"""
2503,2503,Karan N,GURGAON,"Proud to be an Indian. #JaiHind !!!!!🇮🇳 
#india #gurgaon #gurudwara #delhi  #travel #waheguru #sapiosexual
YouTube and Instagram:Love Kashmir Love India",False,2022-06-15 02:41:49,rt karann nostalg journey calcutta metro calcutta kolkata calcuttametro kolkatametro india delhimetro atalbiharivajpay,"RT @Karan91N: Nostalgic journey of Calcutta Metro 👍👌

#calcutta #kolkata #calcuttametro #kolkatametro #india #delhimetro #AtalBihariVajpaye…","['calcutta', 'kolkata', 'calcuttametro', 'kolkatametro', 'india', 'delhimetro']",Twitter Web App,0.0,0.0,neutral,1,"0.107*""gate"" + 0.075*""station"" + 0.070*""metro"" + 0.051*""close"" + 0.046*""secur""","0.023*""line"" + 0.019*""vihar"" + 0.019*""kindli"" + 0.018*""guy"" + 0.017*""long"""
2504,2504,Indo-European Union,"Geneva, Switzerland","India, the fastest growing economy and a strategic partner for the EU, with a dynamic market of 1.35 billion people. 

💰 EU-India bilateral trade & investment",False,2022-06-15 02:33:47,rt officialdmrc occas plantat ceremoni also organis part dmrc md director plant sapl,"RT @OfficialDMRC: On the occasion, a plantation ceremony was also organised as part of which, DMRC’s MD and Directors planted saplings at t…",,Twitter for Android,0.0,0.0,neutral,1,"0.059*""http"" + 0.054*""delhimetro"" + 0.044*""dmrc"" + 0.030*""line"" + 0.026*""tell""","0.036*""http"" + 0.033*""dmrc"" + 0.017*""station"" + 0.017*""updat"" + 0.016*""metro"""
2505,2505,Karan N,GURGAON,"Proud to be an Indian. #JaiHind !!!!!🇮🇳 
#india #gurgaon #gurudwara #delhi  #travel #waheguru #sapiosexual
YouTube and Instagram:Love Kashmir Love India",False,2022-06-15 02:33:02,rt karann mumbaimetro mumbai bombay delhi wion thank bjp atalji modiji start delhimetro,"RT @Karan91N: #MumbaiMetro 

#mumbai #bombay #delhi #wion 

Thanks to #BJP, Atalji and Modiji 🙏🙏. It all started with #Delhimetro in 2002.…","['MumbaiMetro', 'mumbai', 'bombay', 'delhi', 'wion', 'BJP', 'Delhimetro']",Twitter Web App,0.0,0.0,neutral,1,"0.107*""gate"" + 0.075*""station"" + 0.070*""metro"" + 0.051*""close"" + 0.046*""secur""","0.023*""line"" + 0.019*""vihar"" + 0.019*""kindli"" + 0.018*""guy"" + 0.017*""long"""
2506,2506,SD,,"India in Heart,Mind,Soul|Nature Lover|राष्ट्र हित सर्वोपरि।",False,2022-06-14 21:20:34,rt sunilkapoor delhi report new covid case last hour hv seen mani peopl officialdmrc without mask check,"RT @sunilkapoor8: Delhi reports 1118 new #COVID19 cases in last 24 hours.

Hv seen many people in @OfficialDMRC without #Masks. No checking…","['COVID19', 'Masks']",Twitter for iPhone,0.2606060606060606,0.06818181818181818,positive,2,"0.057*""metro"" + 0.050*""line"" + 0.041*""delhi"" + 0.024*""peopl"" + 0.023*""hour""","0.021*""http"" + 0.021*""delhi"" + 0.019*""metro"" + 0.017*""inconveni"" + 0.016*""caus"""
2507,2507,PROFESSOR,"Abu Dhabi, United Arab Emirate","RT beautiful girls pic
 हेलो
हमसे जुड़ने के लिए आपका स्वागत एवं अभिनंदन
,,",False,2022-06-14 19:16:28,rt siiiya got problem get vacant seat delhimetro would solv atleast httpstcoikmnbo,RT @siiiya11: got 99 problems and getting a vacant seat in #DelhiMetro would solve atleast 20 of them. https://t.co/iK7mN0b8o8,['DelhiMetro'],Twitter for Android,0.0,0.0,neutral,1,"0.077*""http"" + 0.048*""card"" + 0.047*""delhimetro"" + 0.043*""bird"" + 0.037*""metro""","0.059*""gate"" + 0.053*""secur"" + 0.031*""reason"" + 0.030*""metro"" + 0.029*""updat"""
